dictionary_type,surface,canonical,pinyin,tone_pinyin,weight,target_boost,domain_id,is_alias,single_char_role,ime_layer,frequency_rank,source
base_dictionary,阀,阀,fa,fa2,0.08,0,,0,content_single_char_fallback,single_char,1638,common-standard-level-1+pinyin-data
base_dictionary,阁,阁,ge,ge2,0.08,0,,0,content_single_char_fallback,single_char,1639,common-standard-level-1+pinyin-data
base_dictionary,差,差,cha,cha4,0.08,0,,0,content_single_char_fallback,single_char,1640,common-standard-level-1+pinyin-data
base_dictionary,养,养,yang,yang3,0.08,0,,0,content_single_char_fallback,single_char,1641,common-standard-level-1+pinyin-data
base_dictionary,美,美,mei,mei3,0.08,0,,0,content_single_char_fallback,single_char,1642,common-standard-level-1+pinyin-data
base_dictionary,姜,姜,jiang,jiang1,0.08,0,,0,content_single_char_fallback,single_char,1643,common-standard-level-1+pinyin-data
base_dictionary,叛,叛,pan,pan4,0.08,0,,0,content_single_char_fallback,single_char,1644,common-standard-level-1+pinyin-data
base_dictionary,送,送,song,song4,0.08,0,,0,content_single_char_fallback,single_char,1645,common-standard-level-1+pinyin-data
base_dictionary,类,类,lei,lei4,0.08,0,,0,content_single_char_fallback,single_char,1646,common-standard-level-1+pinyin-data
base_dictionary,迷,迷,mi,mi2,0.08,0,,0,content_single_char_fallback,single_char,1647,common-standard-level-1+pinyin-data
base_dictionary,籽,籽,zi,zi3,0.08,0,,0,content_single_char_fallback,single_char,1648,common-standard-level-1+pinyin-data
base_dictionary,娄,娄,lou,lou2,0.08,0,,0,content_single_char_fallback,single_char,1649,common-standard-level-1+pinyin-data
base_dictionary,前,前,qian,qian2,0.26,0,,0,time_single_char,single_char,1650,common-standard-level-1+pinyin-data
base_dictionary,首,首,shou,shou3,0.08,0,,0,content_single_char_fallback,single_char,1651,common-standard-level-1+pinyin-data
base_dictionary,逆,逆,ni,ni4,0.08,0,,0,content_single_char_fallback,single_char,1652,common-standard-level-1+pinyin-data
base_dictionary,兹,兹,zi,zi1,0.08,0,,0,content_single_char_fallback,single_char,1653,common-standard-level-1+pinyin-data
base_dictionary,总,总,zong,zong3,0.08,0,,0,content_single_char_fallback,single_char,1654,common-standard-level-1+pinyin-data
base_dictionary,炼,炼,lian,lian4,0.08,0,,0,content_single_char_fallback,single_char,1655,common-standard-level-1+pinyin-data
base_dictionary,炸,炸,zha,zha4,0.08,0,,0,content_single_char_fallback,single_char,1656,common-standard-level-1+pinyin-data
base_dictionary,烁,烁,shuo,shuo4,0.08,0,,0,content_single_char_fallback,single_char,1657,common-standard-level-1+pinyin-data
base_dictionary,炮,炮,pao,pao4,0.08,0,,0,content_single_char_fallback,single_char,1658,common-standard-level-1+pinyin-data
base_dictionary,炫,炫,xuan,xuan4,0.08,0,,0,content_single_char_fallback,single_char,1659,common-standard-level-1+pinyin-data
base_dictionary,烂,烂,lan,lan4,0.08,0,,0,content_single_char_fallback,single_char,1660,common-standard-level-1+pinyin-data
base_dictionary,剃,剃,ti,ti4,0.08,0,,0,content_single_char_fallback,single_char,1661,common-standard-level-1+pinyin-data
base_dictionary,洼,洼,wa,wa1,0.08,0,,0,content_single_char_fallback,single_char,1662,common-standard-level-1+pinyin-data
base_dictionary,洁,洁,jie,jie2,0.08,0,,0,content_single_char_fallback,single_char,1663,common-standard-level-1+pinyin-data
base_dictionary,洪,洪,hong,hong2,0.08,0,,0,content_single_char_fallback,single_char,1664,common-standard-level-1+pinyin-data
base_dictionary,洒,洒,sa,sa3,0.08,0,,0,content_single_char_fallback,single_char,1665,common-standard-level-1+pinyin-data
base_dictionary,柒,柒,qi,qi1,0.08,0,,0,content_single_char_fallback,single_char,1666,common-standard-level-1+pinyin-data
base_dictionary,浇,浇,jiao,jiao1,0.08,0,,0,content_single_char_fallback,single_char,1667,common-standard-level-1+pinyin-data
base_dictionary,浊,浊,zhuo,zhuo2,0.08,0,,0,content_single_char_fallback,single_char,1668,common-standard-level-1+pinyin-data
base_dictionary,洞,洞,dong,dong4,0.08,0,,0,content_single_char_fallback,single_char,1669,common-standard-level-1+pinyin-data
base_dictionary,测,测,ce,ce4,0.08,0,,0,content_single_char_fallback,single_char,1670,common-standard-level-1+pinyin-data
base_dictionary,洗,洗,xi,xi3,0.08,0,,0,content_single_char_fallback,single_char,1671,common-standard-level-1+pinyin-data
base_dictionary,活,活,huo,huo2,0.08,0,,0,content_single_char_fallback,single_char,1672,common-standard-level-1+pinyin-data
base_dictionary,派,派,pai,pai4,0.08,0,,0,content_single_char_fallback,single_char,1673,common-standard-level-1+pinyin-data
base_dictionary,洽,洽,qia,qia4,0.08,0,,0,content_single_char_fallback,single_char,1674,common-standard-level-1+pinyin-data
base_dictionary,染,染,ran,ran3,0.08,0,,0,content_single_char_fallback,single_char,1675,common-standard-level-1+pinyin-data
base_dictionary,洛,洛,luo,luo4,0.08,0,,0,content_single_char_fallback,single_char,1676,common-standard-level-1+pinyin-data
base_dictionary,浏,浏,liu,liu2,0.08,0,,0,content_single_char_fallback,single_char,1677,common-standard-level-1+pinyin-data
base_dictionary,济,济,ji,ji4,0.08,0,,0,content_single_char_fallback,single_char,1678,common-standard-level-1+pinyin-data
base_dictionary,洋,洋,yang,yang2,0.08,0,,0,content_single_char_fallback,single_char,1679,common-standard-level-1+pinyin-data
base_dictionary,洲,洲,zhou,zhou1,0.08,0,,0,content_single_char_fallback,single_char,1680,common-standard-level-1+pinyin-data
base_dictionary,浑,浑,hun,hun2,0.08,0,,0,content_single_char_fallback,single_char,1681,common-standard-level-1+pinyin-data
base_dictionary,浓,浓,nong,nong2,0.08,0,,0,content_single_char_fallback,single_char,1682,common-standard-level-1+pinyin-data
base_dictionary,津,津,jin,jin1,0.08,0,,0,content_single_char_fallback,single_char,1683,common-standard-level-1+pinyin-data
base_dictionary,恃,恃,shi,shi4,0.08,0,,0,content_single_char_fallback,single_char,1684,common-standard-level-1+pinyin-data
base_dictionary,恒,恒,heng,heng2,0.08,0,,0,content_single_char_fallback,single_char,1685,common-standard-level-1+pinyin-data
base_dictionary,恢,恢,hui,hui1,0.08,0,,0,content_single_char_fallback,single_char,1686,common-standard-level-1+pinyin-data
base_dictionary,恍,恍,huang,huang3,0.08,0,,0,content_single_char_fallback,single_char,1687,common-standard-level-1+pinyin-data
base_dictionary,恬,恬,tian,tian2,0.08,0,,0,content_single_char_fallback,single_char,1688,common-standard-level-1+pinyin-data
base_dictionary,恤,恤,xu,xu4,0.08,0,,0,content_single_char_fallback,single_char,1689,common-standard-level-1+pinyin-data
base_dictionary,恰,恰,qia,qia4,0.08,0,,0,content_single_char_fallback,single_char,1690,common-standard-level-1+pinyin-data
base_dictionary,恼,恼,nao,nao3,0.08,0,,0,content_single_char_fallback,single_char,1691,common-standard-level-1+pinyin-data
base_dictionary,恨,恨,hen,hen4,0.08,0,,0,content_single_char_fallback,single_char,1692,common-standard-level-1+pinyin-data
base_dictionary,举,举,ju,ju3,0.08,0,,0,content_single_char_fallback,single_char,1693,common-standard-level-1+pinyin-data
base_dictionary,觉,觉,jue,jue2,0.08,0,,0,content_single_char_fallback,single_char,1694,common-standard-level-1+pinyin-data
base_dictionary,宣,宣,xuan,xuan1,0.08,0,,0,content_single_char_fallback,single_char,1695,common-standard-level-1+pinyin-data
base_dictionary,宦,宦,huan,huan4,0.08,0,,0,content_single_char_fallback,single_char,1696,common-standard-level-1+pinyin-data
base_dictionary,室,室,shi,shi4,0.24,0,,0,place_direction_single_char,single_char,1697,common-standard-level-1+pinyin-data
base_dictionary,宫,宫,gong,gong1,0.08,0,,0,content_single_char_fallback,single_char,1698,common-standard-level-1+pinyin-data
base_dictionary,宪,宪,xian,xian4,0.08,0,,0,content_single_char_fallback,single_char,1699,common-standard-level-1+pinyin-data
base_dictionary,突,突,tu,tu1,0.08,0,,0,content_single_char_fallback,single_char,1700,common-standard-level-1+pinyin-data
base_dictionary,穿,穿,chuan,chuan1,0.08,0,,0,content_single_char_fallback,single_char,1701,common-standard-level-1+pinyin-data
base_dictionary,窃,窃,qie,qie4,0.08,0,,0,content_single_char_fallback,single_char,1702,common-standard-level-1+pinyin-data
base_dictionary,客,客,ke,ke4,0.08,0,,0,content_single_char_fallback,single_char,1703,common-standard-level-1+pinyin-data
base_dictionary,诫,诫,jie,jie4,0.08,0,,0,content_single_char_fallback,single_char,1704,common-standard-level-1+pinyin-data
base_dictionary,冠,冠,guan,guan1,0.08,0,,0,content_single_char_fallback,single_char,1705,common-standard-level-1+pinyin-data
base_dictionary,诬,诬,wu,wu1,0.08,0,,0,content_single_char_fallback,single_char,1706,common-standard-level-1+pinyin-data
base_dictionary,语,语,yu,yu3,0.08,0,,0,content_single_char_fallback,single_char,1707,common-standard-level-1+pinyin-data
base_dictionary,扁,扁,bian,bian3,0.08,0,,0,content_single_char_fallback,single_char,1708,common-standard-level-1+pinyin-data
base_dictionary,袄,袄,ao,ao3,0.08,0,,0,content_single_char_fallback,single_char,1709,common-standard-level-1+pinyin-data
base_dictionary,祖,祖,zu,zu3,0.08,0,,0,content_single_char_fallback,single_char,1710,common-standard-level-1+pinyin-data
base_dictionary,神,神,shen,shen2,0.08,0,,0,content_single_char_fallback,single_char,1711,common-standard-level-1+pinyin-data
base_dictionary,祝,祝,zhu,zhu4,0.08,0,,0,content_single_char_fallback,single_char,1712,common-standard-level-1+pinyin-data
base_dictionary,祠,祠,ci,ci2,0.08,0,,0,content_single_char_fallback,single_char,1713,common-standard-level-1+pinyin-data
base_dictionary,误,误,wu,wu4,0.08,0,,0,content_single_char_fallback,single_char,1714,common-standard-level-1+pinyin-data
base_dictionary,诱,诱,you,you4,0.08,0,,0,content_single_char_fallback,single_char,1715,common-standard-level-1+pinyin-data
base_dictionary,诲,诲,hui,hui4,0.08,0,,0,content_single_char_fallback,single_char,1716,common-standard-level-1+pinyin-data
base_dictionary,说,说,shuo,shuo1,0.30,0,,0,function_single_char,single_char,1717,common-standard-level-1+pinyin-data
base_dictionary,诵,诵,song,song4,0.08,0,,0,content_single_char_fallback,single_char,1718,common-standard-level-1+pinyin-data
base_dictionary,垦,垦,ken,ken3,0.08,0,,0,content_single_char_fallback,single_char,1719,common-standard-level-1+pinyin-data
base_dictionary,退,退,tui,tui4,0.08,0,,0,content_single_char_fallback,single_char,1720,common-standard-level-1+pinyin-data
base_dictionary,既,既,ji,ji4,0.08,0,,0,content_single_char_fallback,single_char,1721,common-standard-level-1+pinyin-data
base_dictionary,屋,屋,wu,wu1,0.08,0,,0,content_single_char_fallback,single_char,1722,common-standard-level-1+pinyin-data
base_dictionary,昼,昼,zhou,zhou4,0.08,0,,0,content_single_char_fallback,single_char,1723,common-standard-level-1+pinyin-data
base_dictionary,屏,屏,ping,ping2,0.08,0,,0,content_single_char_fallback,single_char,1724,common-standard-level-1+pinyin-data
base_dictionary,屎,屎,shi,shi3,0.08,0,,0,content_single_char_fallback,single_char,1725,common-standard-level-1+pinyin-data
base_dictionary,费,费,fei,fei4,0.14,0,,0,service_content_single_char,single_char,1726,common-standard-level-1+pinyin-data
base_dictionary,陡,陡,dou,dou3,0.08,0,,0,content_single_char_fallback,single_char,1727,common-standard-level-1+pinyin-data
base_dictionary,逊,逊,xun,xun4,0.08,0,,0,content_single_char_fallback,single_char,1728,common-standard-level-1+pinyin-data
base_dictionary,眉,眉,mei,mei2,0.08,0,,0,content_single_char_fallback,single_char,1729,common-standard-level-1+pinyin-data
base_dictionary,孩,孩,hai,hai2,0.08,0,,0,content_single_char_fallback,single_char,1730,common-standard-level-1+pinyin-data
base_dictionary,陨,陨,yun,yun3,0.08,0,,0,content_single_char_fallback,single_char,1731,common-standard-level-1+pinyin-data
base_dictionary,除,除,chu,chu2,0.08,0,,0,content_single_char_fallback,single_char,1732,common-standard-level-1+pinyin-data
base_dictionary,险,险,xian,xian3,0.14,0,,0,service_content_single_char,single_char,1733,common-standard-level-1+pinyin-data
base_dictionary,院,院,yuan,yuan4,0.24,0,,0,place_direction_single_char,single_char,1734,common-standard-level-1+pinyin-data
base_dictionary,娃,娃,wa,wa2,0.08,0,,0,content_single_char_fallback,single_char,1735,common-standard-level-1+pinyin-data
base_dictionary,姥,姥,lao,lao3,0.08,0,,0,content_single_char_fallback,single_char,1736,common-standard-level-1+pinyin-data
base_dictionary,姨,姨,yi,yi2,0.08,0,,0,content_single_char_fallback,single_char,1737,common-standard-level-1+pinyin-data
base_dictionary,姻,姻,yin,yin1,0.08,0,,0,content_single_char_fallback,single_char,1738,common-standard-level-1+pinyin-data
base_dictionary,娇,娇,jiao,jiao1,0.08,0,,0,content_single_char_fallback,single_char,1739,common-standard-level-1+pinyin-data
base_dictionary,姚,姚,yao,yao2,0.08,0,,0,content_single_char_fallback,single_char,1740,common-standard-level-1+pinyin-data
base_dictionary,娜,娜,na,na4,0.08,0,,0,content_single_char_fallback,single_char,1741,common-standard-level-1+pinyin-data
base_dictionary,怒,怒,nu,nu4,0.08,0,,0,content_single_char_fallback,single_char,1742,common-standard-level-1+pinyin-data
base_dictionary,架,架,jia,jia4,0.08,0,,0,content_single_char_fallback,single_char,1743,common-standard-level-1+pinyin-data
base_dictionary,贺,贺,he,he4,0.08,0,,0,content_single_char_fallback,single_char,1744,common-standard-level-1+pinyin-data
base_dictionary,盈,盈,ying,ying2,0.08,0,,0,content_single_char_fallback,single_char,1745,common-standard-level-1+pinyin-data
base_dictionary,勇,勇,yong,yong3,0.08,0,,0,content_single_char_fallback,single_char,1746,common-standard-level-1+pinyin-data
base_dictionary,怠,怠,dai,dai4,0.08,0,,0,content_single_char_fallback,single_char,1747,common-standard-level-1+pinyin-data
base_dictionary,癸,癸,gui,gui3,0.08,0,,0,content_single_char_fallback,single_char,1748,common-standard-level-1+pinyin-data
base_dictionary,蚤,蚤,zao,zao3,0.08,0,,0,content_single_char_fallback,single_char,1749,common-standard-level-1+pinyin-data
base_dictionary,柔,柔,rou,rou2,0.08,0,,0,content_single_char_fallback,single_char,1750,common-standard-level-1+pinyin-data
base_dictionary,垒,垒,lei,lei3,0.08,0,,0,content_single_char_fallback,single_char,1751,common-standard-level-1+pinyin-data
base_dictionary,绑,绑,bang,bang3,0.08,0,,0,content_single_char_fallback,single_char,1752,common-standard-level-1+pinyin-data
base_dictionary,绒,绒,rong,rong2,0.08,0,,0,content_single_char_fallback,single_char,1753,common-standard-level-1+pinyin-data
base_dictionary,结,结,jie,jie2,0.08,0,,0,content_single_char_fallback,single_char,1754,common-standard-level-1+pinyin-data
base_dictionary,绕,绕,rao,rao4,0.08,0,,0,content_single_char_fallback,single_char,1755,common-standard-level-1+pinyin-data
base_dictionary,骄,骄,jiao,jiao1,0.08,0,,0,content_single_char_fallback,single_char,1756,common-standard-level-1+pinyin-data
base_dictionary,绘,绘,hui,hui4,0.08,0,,0,content_single_char_fallback,single_char,1757,common-standard-level-1+pinyin-data
base_dictionary,给,给,gei,gei3,0.30,0,,0,function_single_char,single_char,1758,common-standard-level-1+pinyin-data
base_dictionary,绚,绚,xuan,xuan4,0.08,0,,0,content_single_char_fallback,single_char,1759,common-standard-level-1+pinyin-data
base_dictionary,骆,骆,luo,luo4,0.08,0,,0,content_single_char_fallback,single_char,1760,common-standard-level-1+pinyin-data
base_dictionary,络,络,luo,luo4,0.08,0,,0,content_single_char_fallback,single_char,1761,common-standard-level-1+pinyin-data
base_dictionary,绝,绝,jue,jue2,0.08,0,,0,content_single_char_fallback,single_char,1762,common-standard-level-1+pinyin-data
base_dictionary,绞,绞,jiao,jiao3,0.08,0,,0,content_single_char_fallback,single_char,1763,common-standard-level-1+pinyin-data
base_dictionary,骇,骇,hai,hai4,0.08,0,,0,content_single_char_fallback,single_char,1764,common-standard-level-1+pinyin-data
base_dictionary,统,统,tong,tong3,0.08,0,,0,content_single_char_fallback,single_char,1765,common-standard-level-1+pinyin-data
base_dictionary,耕,耕,geng,geng1,0.08,0,,0,content_single_char_fallback,single_char,1766,common-standard-level-1+pinyin-data
base_dictionary,耘,耘,yun,yun2,0.08,0,,0,content_single_char_fallback,single_char,1767,common-standard-level-1+pinyin-data
base_dictionary,耗,耗,hao,hao4,0.08,0,,0,content_single_char_fallback,single_char,1768,common-standard-level-1+pinyin-data
base_dictionary,耙,耙,ba,ba4,0.08,0,,0,content_single_char_fallback,single_char,1769,common-standard-level-1+pinyin-data
base_dictionary,艳,艳,yan,yan4,0.08,0,,0,content_single_char_fallback,single_char,1770,common-standard-level-1+pinyin-data
base_dictionary,泰,泰,tai,tai4,0.08,0,,0,content_single_char_fallback,single_char,1771,common-standard-level-1+pinyin-data
base_dictionary,秦,秦,qin,qin2,0.08,0,,0,content_single_char_fallback,single_char,1772,common-standard-level-1+pinyin-data
